#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    5.4268       13.0077     6.671935      6.407447     13.34387
    5.4364      13.06758     6.703694      6.439155     13.40739
     5.446      13.12786     6.735535      6.470781     13.47107
    5.4556      13.18822     6.767424      6.502628     13.53485
    5.4652      13.24782     6.799135      6.535347     13.59827
    5.4748      13.30723     6.830362      6.567989     13.66072
    5.4844      13.36816     6.861403      6.600032     13.72281
     5.494      13.42925     6.892733      6.631681     13.78547
    5.5036      13.48941     6.924816      6.663395     13.84963
    5.5132       13.5499     6.956819      6.694978     13.91364
    5.5228      13.61054      6.98821      6.726674     13.97642
    5.5324      13.67068     7.019644      6.758163     14.03929
     5.542      13.73083     7.051622      6.790536     14.10324
    5.5516      13.79205     7.083747      6.823078     14.16749
    5.5612      13.85432     7.115562      6.854429     14.23112
    5.5708      13.91571     7.147748      6.886625      14.2955
    5.5804       13.9767     7.180162       6.91913     14.36032
      5.59      14.03849     7.212722      6.950986     14.42544
    5.5995      14.10025     7.245969      6.983098     14.49194
    5.6091      14.16162     7.278877      7.015658     14.55775
    5.6187      14.22299      7.31171      7.048606     14.62342
    5.6283      14.28506     7.344559      7.081375     14.68912
    5.6379      14.34782     7.376995      7.113105     14.75399
    5.6475      14.41093     7.410023      7.145488     14.82005
    5.6571      14.47462       7.4433      7.178444      14.8866
    5.6667      14.53874     7.476384      7.210779     14.95277
    5.6763      14.60365     7.510031      7.243024     15.02006
    5.6859      14.66749     7.543963      7.274948     15.08793
    5.6955      14.73013     7.577431      7.307319     15.15486
    5.7051      14.79285     7.610911      7.340643     15.22182
    5.7147      14.85661     7.644418      7.374474     15.28884
    5.7243      14.92188     7.678103      7.408488     15.35621
    5.7339      14.98719     7.711956      7.442024     15.42391
    5.7435      15.05243     7.746035      7.475406     15.49207
    5.7531      15.11753     7.780043      7.508107     15.56009
    5.7627      15.18294     7.814355      7.541052     15.62871
    5.7723      15.24871     7.848798      7.574994      15.6976
    5.7819      15.31496     7.882943      7.608307     15.76589
    5.7915      15.38108     7.917434      7.641861     15.83487
    5.8011      15.44694     7.951736      7.675341     15.90347
    5.8107      15.51296     7.985665      7.709236     15.97133
    5.8203      15.57876     8.019635      7.743517     16.03927
    5.8299      15.64513     8.053765       7.77711     16.10753
    5.8395      15.71216     8.087967      7.811037     16.17593
    5.8491      15.77985     8.122147      7.845496     16.24429
    5.8587      15.84622     8.156748       7.87986      16.3135
    5.8683      15.91168     8.191832      7.914224     16.38366
    5.8778      15.97879     8.226661      7.949144     16.45332
    5.8874       16.0467      8.26137      7.983246     16.52274
     5.897      16.11457     8.296704      8.017557     16.59341
    5.9066      16.18193     8.332374      8.052651     16.66475
    5.9162      16.24992     8.367744      8.087183     16.73549
    5.9258      16.31847     8.403009      8.121561     16.80602
    5.9354      16.38615     8.438115      8.157227     16.87623
     5.945      16.45323     8.473469      8.193334     16.94694
    5.9546      16.52116     8.509031      8.229129     17.01806
    5.9642       16.5905     8.544705       8.26512     17.08941
    5.9738      16.66007     8.580273      8.300359     17.16055
    5.9834       16.7295     8.615867      8.336076     17.23173
     5.993      16.79774     8.651645      8.372746     17.30329
    6.0026      16.86594     8.686802        8.4081      17.3736
    6.0122      16.93447     8.722147      8.442901     17.44429
    6.0218      17.00265     8.758095      8.479095     17.51619
    6.0314      17.07206     8.794321      8.515677     17.58864
     6.041      17.14243     8.830873      8.552703     17.66175
    6.0506      17.21301     8.867576      8.589262     17.73515
    6.0602      17.28362     8.904189      8.624672     17.80838
    6.0698      17.35403     8.940439      8.661161     17.88088
    6.0794      17.42443     8.976893      8.698366     17.95379
     6.089      17.49559     9.014499      8.735656       18.029
    6.0986      17.56799     9.052097      8.773504     18.10419
    6.1082      17.63976     9.088855      8.810664     18.17771
    6.1178      17.71132     9.125866      8.847469     18.25173
    6.1274      17.78381     9.163053      8.886029     18.32611
     6.137      17.85569     9.200063      8.925006     18.40013
    6.1465      17.92791     9.237329      8.962958     18.47466
    6.1561      18.00058     9.274847      9.000923     18.54969
    6.1657      18.07285     9.312374      9.039216     18.62475
    6.1753      18.14525      9.35023      9.077863     18.70046
    6.1849      18.21904     9.388434      9.116376     18.77687
    6.1945       18.2934     9.426974      9.154973     18.85395
    6.2041      18.36711     9.465683      9.194293     18.93137
    6.2137      18.44056     9.503951      9.234398      19.0079
    6.2233      18.51386     9.542289      9.274262     19.08458
    6.2329      18.58763     9.581013      9.313142     19.16203
    6.2425      18.66048     9.619609      9.352035     19.23922
    6.2521      18.73462     9.658474      9.390752     19.31695
    6.2617      18.80974     9.698254      9.429829     19.39651
    6.2713      18.88388     9.737968      9.469057     19.47594
    6.2809      18.95868     9.777124      9.508559     19.55425
    6.2905      19.03427     9.816363      9.548646     19.63273
    6.3001      19.11093     9.855293      9.588441     19.71059
    6.3097      19.18733     9.894043       9.62763     19.78809
    6.3193      19.26303     9.933659      9.666411     19.86732
    6.3289      19.33991     9.973668      9.705529     19.94734
    6.3385      19.41702     10.01351      9.744985     20.02703
    6.3481      19.49295     10.05383       9.78544     20.10767
    6.3577      19.56922     10.09443       9.82656     20.18887
    6.3673      19.64646     10.13491       9.86815     20.26982
    6.3769       19.7241     10.17551      9.909665     20.35102
    6.3865      19.80159     10.21627      9.950968     20.43253
    6.3961      19.87895     10.25717      9.992889     20.51433
    6.4057      19.95705     10.29811       10.0353     20.59623
    6.4152      20.03622     10.33875      10.07815     20.67749
    6.4248      20.11526     10.37915       10.1206     20.75831
    6.4344      20.19409     10.41984      10.16238     20.83968
     6.444      20.27301     10.46077      10.20468     20.92155
    6.4536      20.35194     10.50157      10.24795     21.00314
    6.4632       20.4327     10.54245      10.29005     21.08489
    6.4728      20.51409     10.58362      10.33169     21.16724
    6.4824      20.59488     10.62524      10.37436     21.25047
     6.492      20.67547     10.66731       10.4172     21.33461
    6.5016      20.75462     10.70962      10.46017     21.41925
    6.5112       20.8334     10.75179      10.50337     21.50359
    6.5208      20.91355     10.79384      10.54739     21.58767
    6.5304      20.99519     10.83631      10.59231     21.67261
      6.54      21.07757     10.87884       10.6365     21.75768
    6.5496      21.16055     10.92114      10.68075     21.84227
    6.5592      21.24462     10.96385      10.72477     21.92771
    6.5688      21.32925     11.00645      10.76824     22.01291
    6.5784      21.41343     11.04927      10.81403     22.09854
     6.588      21.49674     11.09262      10.85969     22.18524
    6.5976      21.57893     11.13608      10.90316     22.27217
    6.6072      21.66143     11.17945      10.94698     22.35889
    6.6168       21.7447     11.22228      10.99227     22.44456
    6.6264      21.82809     11.26559      11.03776     22.53118
     6.636      21.91213     11.30952      11.08402     22.61904
    6.6456       21.9956      11.3537      11.13025     22.70741
    6.6552      22.07963     11.39779      11.17484     22.79559
    6.6648      22.16393     11.44196      11.22054     22.88392
    6.6744      22.24814     11.48622      11.26657     22.97244
     6.684      22.33434     11.52997      11.31187     23.05995
    6.6935      22.42072     11.57378      11.35789     23.14755
    6.7031      22.50677     11.61852      11.40408     23.23704
    6.7127       22.5923     11.66361      11.44998     23.32723
    6.7223      22.67793     11.70836      11.49533     23.41672
    6.7319      22.76429     11.75344      11.53957     23.50688
    6.7415      22.85033     11.79832      11.58398     23.59664
    6.7511      22.93743     11.84334      11.62806     23.68668
    6.7607       23.0246     11.88907      11.67318     23.77814
    6.7703      23.11161     11.93513      11.72017     23.87025
    6.7799      23.19963     11.98089      11.76608     23.96179
    6.7895      23.28873     12.02699      11.81198     24.05398
    6.7991      23.37718     12.07399      11.85774     24.14799
    6.8087      23.46453     12.12064      11.90313     24.24129
    6.8183      23.55347     12.16736      11.94994     24.33472
    6.8279      23.64313     12.21404      11.99544     24.42808
    6.8375      23.73124     12.26001      12.03985     24.52002
    6.8471      23.82011     12.30579      12.08565     24.61159
    6.8567       23.9114     12.35251      12.13198     24.70502
    6.8663      24.00227     12.39969      12.17905     24.79939
    6.8759      24.09155     12.44648      12.22566     24.89295
    6.8855      24.18025     12.49315      12.27084     24.98629
    6.8951      24.27099      12.5401      12.31671     25.08019
    6.9047      24.36377     12.58703      12.36302     25.17405
    6.9143      24.45634     12.63406      12.40987     25.26813
    6.9239      24.54807     12.68142      12.45896     25.36284
    6.9335       24.6389      12.7286      12.50715      25.4572
    6.9431      24.72952     12.77613      12.55493     25.55226
    6.9527      24.82111     12.82342      12.60313     25.64684
    6.9622      24.91307     12.87075      12.65034      25.7415
    6.9718      25.00522     12.91835      12.69879      25.8367
    6.9814      25.09829     12.96603      12.74726     25.93206
     6.991      25.19207      13.0142       12.7949      26.0284
    7.0006      25.28462     13.06207      12.84243     26.12413
    7.0102      25.37585     13.10963      12.89006     26.21927
    7.0198      25.46806     13.15746      12.93853     26.31492
    7.0294      25.56075     13.20574      12.98661     26.41147
     7.039      25.65426     13.25437      13.03369     26.50875
    7.0486        25.748     13.30291      13.08255     26.60582
    7.0582      25.84145      13.3513      13.13248      26.7026
    7.0678      25.93502     13.40008      13.18152     26.80015
    7.0774      26.02938     13.44893      13.23196     26.89786
     7.087      26.12504     13.49803      13.28236     26.99605
    7.0966      26.21986     13.54766      13.33197     27.09533
    7.1062      26.31455      13.5967      13.38218      27.1934
    7.1158      26.41026     13.64568      13.43282     27.29136
    7.1254      26.50718     13.69502      13.48254     27.39005
     7.135      26.60435     13.74426      13.53177     27.48853
    7.1446      26.70006      13.7941      13.58061     27.58819
    7.1542      26.79418      13.8438      13.62943     27.68759
    7.1638      26.88952     13.89317      13.67891     27.78634
    7.1734      26.98588     13.94364      13.72858     27.88728
     7.183      27.08191     13.99423      13.77823     27.98846
    7.1926      27.17847     14.04481      13.82619     28.08962
    7.2022       27.2754     14.09527      13.87564     28.19054
    7.2118      27.37316     14.14507       13.9262     28.29015
    7.2214       27.4706     14.19456      13.97545     28.38913
     7.231      27.56736     14.24468      14.02609     28.48936
    7.2405      27.66411     14.29555      14.07737     28.59109
    7.2501      27.76124     14.34631      14.12808     28.69262
    7.2597      27.85981      14.3976      14.17811     28.79521
    7.2693      27.95838     14.44924      14.22838     28.89849
    7.2789      28.05539     14.50083      14.27947     29.00166
    7.2885       28.1533     14.55281      14.32952     29.10563
    7.2981      28.25169      14.6051      14.37941     29.21021
    7.3077      28.35112     14.65686      14.43079     29.31371
    7.3173      28.45143     14.70854       14.4813     29.41707
    7.3269       28.5514     14.76083      14.53166     29.52166
    7.3365       28.6509     14.81282      14.58267     29.62564
    7.3461      28.74901     14.86467      14.63318     29.72934
    7.3557      28.84762     14.91693       14.6843     29.83386
    7.3653      28.94755     14.96931      14.73482     29.93861
    7.3749       29.0482     15.02222      14.78512     30.04445
    7.3845      29.14913     15.07567      14.83721     30.15135
    7.3941       29.2505     15.12919      14.88913     30.25839
    7.4037      29.35243     15.18296       14.9415     30.36592
    7.4133      29.45322     15.23704      14.99327     30.47409
    7.4229      29.55389     15.29109      15.04347     30.58217
    7.4325      29.65676     15.34562      15.09507     30.69124
    7.4421      29.75883     15.40004      15.14735     30.80009
    7.4517      29.86084     15.45428      15.19924     30.90857
    7.4613      29.96395     15.50892      15.25231     31.01784
    7.4709      30.06737     15.56318      15.30547     31.12636
    7.4805      30.17155     15.61745      15.35866     31.23489
    7.4901      30.27536     15.67156      15.41402     31.34312
    7.4997      30.37925     15.72548      15.46853     31.45095
    7.5092      30.48358     15.77936      15.52398     31.55872
    7.5188      30.58745     15.83398      15.57972     31.66796
    7.5284      30.69187     15.88903      15.63308     31.77805
     7.538      30.79747     15.94392      15.68707     31.88785
    7.5476      30.90323     15.99905      15.74172      31.9981
    7.5572      31.00872       16.054      15.79664     32.10801
    7.5668      31.11434     16.10923      15.85131     32.21846
    7.5764      31.22059     16.16491      15.90606     32.32981
     7.586      31.32751     16.22071      15.96094     32.44142
    7.5956      31.43569     16.27667      16.01567     32.55335
    7.6052      31.54313     16.33373      16.07096     32.66746
    7.6148      31.64889     16.39018       16.1279     32.78036
    7.6244      31.75548     16.44564      16.18388     32.89128
     7.634      31.86294     16.50214      16.23764     33.00428
    7.6436      31.97025     16.55906      16.29378     33.11811
    7.6532       32.0777     16.61506      16.35061     33.23012
    7.6628      32.18542     16.67084      16.40717     33.34167
    7.6724      32.29377      16.7273      16.46424     33.45459
     7.682      32.40207      16.7846      16.51927     33.56921
    7.6916      32.51176     16.84215      16.57375      33.6843
    7.7012      32.62164      16.8994      16.63027      33.7988
    7.7108      32.73147     16.95642      16.68663     33.91285
    7.7204      32.84225      17.0137      16.74226     34.02741
      7.73      32.95273     17.07098      16.79948     34.14195
    7.7396      33.06388     17.12795      16.85909     34.25589
    7.7492      33.17491     17.18542      16.91842     34.37084
    7.7588       33.2847     17.24298      16.97597     34.48596
    7.7684      33.39491     17.30084      17.03342     34.60169
     7.778      33.50677     17.35896      17.09134     34.71792
    7.7875      33.61985     17.41731      17.14829     34.83462
    7.7971      33.73305     17.47584      17.20638     34.95168
    7.8067      33.84608     17.53458      17.26672     35.06916
    7.8163      33.95876     17.59377      17.32698     35.18754
    7.8259      34.07103     17.65327      17.38707     35.30653
    7.8355      34.18516     17.71306      17.44511     35.42612
    7.8451      34.29996     17.77315      17.50243     35.54629
    7.8547      34.41457     17.83282      17.56107     35.66565
    7.8643      34.53013     17.89187      17.61963     35.78373
    7.8739      34.64541     17.95128      17.67878     35.90256
    7.8835      34.75966     18.01144      17.73805     36.02289
    7.8931      34.87468      18.0718      17.79771     36.14359
    7.9027      34.99119     18.13156       17.8569     36.26312
    7.9123      35.10767     18.19176      17.91637     36.38351
    7.9219      35.22361     18.25229      17.97728     36.50457
    7.9315      35.33879     18.31293      18.03781     36.62586
    7.9411      35.45301     18.37418      18.09847     36.74835
    7.9507      35.56894      18.4349      18.15855     36.86979
    7.9603      35.68565     18.49544      18.21886     36.99088
    7.9699      35.80206     18.55567      18.28067     37.11133
    7.9795       35.9199     18.61574      18.34296     37.23147
    7.9891       36.0362     18.67607      18.40433     37.35214
    7.9987       36.1523     18.73606      18.46623     37.47212
    8.0083      36.27088     18.79666      18.52873     37.59331
    8.0179      36.38964     18.85855      18.58942      37.7171
    8.0275        36.508     18.92124      18.64979     37.84247
    8.0371      36.62744     18.98369      18.71087     37.96739
    8.0467      36.74729     19.04555      18.77159      38.0911
    8.0562      36.86628     19.10735      18.83332      38.2147
    8.0658      36.98403     19.16916      18.89635     38.33833
    8.0754      37.10158     19.23085      18.96065      38.4617
     8.085      37.21988     19.29276      19.02434     38.58553
    8.0946      37.33916     19.35508      19.08767     38.71016
    8.1042      37.45886     19.41819      19.15261     38.83638
    8.1138      37.57904     19.48114      19.21771     38.96229
    8.1234      37.70033     19.54388      19.28236     39.08776
     8.133       37.8227     19.60702      19.34782     39.21403
    8.1426      37.94631     19.67024      19.41356     39.34049
    8.1522      38.06883     19.73298       19.4772     39.46596
    8.1618      38.19133     19.79544      19.54036     39.59088
    8.1714      38.31442     19.85841      19.60548     39.71683
     8.181      38.43565     19.92132      19.66973     39.84264
    8.1906       38.5572     19.98452      19.73324     39.96904
    8.2002      38.68003     20.04822      19.79822     40.09643
    8.2098      38.80193     20.11212      19.86336     40.22425
    8.2194      38.92533     20.17657      19.92784     40.35314
     8.229      39.04982     20.24127      19.99226     40.48255
    8.2386      39.17377     20.30517      20.05839     40.61034
    8.2482      39.29857     20.36874       20.1245     40.73747
    8.2578      39.42267     20.43281      20.18993     40.86562
    8.2674      39.54694     20.49771      20.25525     40.99542
     8.277      39.67235     20.56265      20.32171      41.1253
    8.2866      39.79779     20.62784       20.3883     41.25567
    8.2962      39.92359      20.6929      20.45326      41.3858
    8.3058      40.04944     20.75709      20.51893     41.51418
    8.3154      40.17457     20.82177      20.58602     41.64354
     8.325      40.29888     20.88651      20.65418     41.77301
    8.3345      40.42403     20.95097      20.72244     41.90194
    8.3441      40.54901     21.01573      20.78985     42.03146
    8.3537      40.67343     21.08135      20.85806     42.16269
    8.3633      40.79971     21.14769      20.92634     42.29537
    8.3729      40.92883     21.21412      20.99383     42.42824
    8.3825      41.05772     21.28105      21.06137      42.5621
    8.3921      41.18484      21.3486      21.13015     42.69721
    8.4017      41.31342      21.4158      21.20096      42.8316
    8.4113      41.44306     21.48204      21.27117     42.96408
    8.4209        41.572     21.54851      21.33825     43.09701
    8.4305       41.7004     21.61517      21.40598     43.23033
    8.4401      41.83038     21.68219      21.47472     43.36437
    8.4497      41.96079     21.74973      21.54184     43.49947
    8.4593      42.09052     21.81661      21.60992     43.63322
    8.4689        42.221     21.88369      21.67897     43.76738
    8.4785      42.35015     21.95161      21.74806     43.90323
    8.4881      42.47853     22.01943      21.81725     44.03885
    8.4977      42.60871     22.08751      21.88554     44.17501
    8.5073      42.74073     22.15523      21.95309     44.31047
    8.5169      42.87184     22.22334       22.0216     44.44668
    8.5265      43.00319     22.29206      22.09171     44.58411
    8.5361      43.13668     22.35943       22.1632     44.71886
    8.5457      43.26995     22.42655      22.23476      44.8531
    8.5553       43.4014     22.49425      22.30489     44.98851
    8.5649      43.53357     22.56278      22.37506     45.12555
    8.5745      43.66769     22.63194      22.44652     45.26388
    8.5841      43.80085     22.70093      22.51838     45.40186
    8.5937      43.93399     22.76989       22.5902     45.53979
    8.6032      44.06773     22.83834      22.66304     45.67667
    8.6128      44.20283     22.90641       22.7358     45.81282
    8.6224      44.33857     22.97558      22.80683     45.95117
     8.632      44.47393     23.04499      22.87699     46.08998
    8.6416      44.61066      23.1141      22.94772      46.2282
    8.6512      44.74806      23.1841      23.02049      46.3682
    8.6608      44.88539     23.25409      23.09568     46.50819
    8.6704      45.02276     23.32321      23.17146     46.64642
      8.68      45.15972     23.39304      23.24499     46.78608
    8.6896      45.29599     23.46301       23.3175     46.92603
    8.6992      45.43149     23.53335      23.39049      47.0667
    8.7088       45.5685     23.60418      23.46243     47.20835
    8.7184      45.70673     23.67521      23.53389     47.35042
     8.728      45.84465      23.7465      23.60698       47.493
    8.7376      45.98241     23.81701      23.68091     47.63403
    8.7472      46.12086     23.88721      23.75531     47.77442
    8.7568      46.26011     23.95755      23.82941     47.91509
    8.7664      46.39792     24.02847      23.90296     48.05694
     8.776      46.53649     24.09975      23.97704     48.19949
    8.7856      46.67667     24.17141      24.05287     48.34282
    8.7952      46.81693     24.24291      24.12937     48.48581
    8.8048       46.9573     24.31392      24.20494     48.62785
    8.8144      47.09796     24.38584      24.27926     48.77167
     8.824      47.24006     24.45839      24.35365     48.91678
    8.8336      47.38245     24.52989      24.42855     49.05979
    8.8432      47.52317     24.60111      24.50451     49.20222
    8.8528      47.66247     24.67281        24.581     49.34561
    8.8624      47.80361     24.74534      24.65701     49.49068
    8.8719      47.94557     24.81864      24.73369     49.63728
    8.8815      48.08758     24.89201       24.8097     49.78403
    8.8911      48.23139     24.96496      24.88583     49.92992
    8.9007      48.37426     25.03725      24.96279     50.07449
    8.9103       48.5173      25.1093      25.03966      50.2186
    8.9199      48.66082     25.18141       25.1171     50.36281
    8.9295      48.80455     25.25416      25.19501     50.50833
    8.9391      48.94891      25.3275      25.27356     50.65501
    8.9487      49.09351     25.40128      25.35121     50.80256
    8.9583      49.23846     25.47518      25.42742     50.95036
    8.9679      49.38121     25.54938      25.50432     51.09875
    8.9775      49.52547     25.62358      25.58141     51.24715
    8.9871      49.67123     25.69724      25.65863     51.39448
    8.9967      49.81593      25.7709        25.737      51.5418
    9.0063      49.96203      25.8446      25.81381      51.6892
    9.0159      50.10792     25.91867      25.89014     51.83735
    9.0255      50.25396     25.99247       25.9679     51.98494
    9.0351      50.40241     26.06602       26.0456     52.13205
    9.0447      50.55151     26.14022      26.12539     52.28044
    9.0543      50.69709     26.21433      26.20526     52.42867
    9.0639      50.84155     26.28789      26.28383     52.57579
    9.0735      50.98842      26.3621      26.36214      52.7242
    9.0831      51.13635     26.43715      26.43985     52.87431
    9.0927      51.28444     26.51209      26.51843     53.02418
    9.1023      51.43276      26.5869      26.59722     53.17381
    9.1119      51.58233      26.6619       26.6769     53.32381
    9.1215      51.73176     26.73753      26.75687     53.47506
    9.1311      51.88072     26.81291      26.83664     53.62581
    9.1407      52.02977     26.88795      26.91804     53.77591
    9.1502      52.17991      26.9633       26.9995     53.92659
    9.1598      52.33058     27.03939      27.08006     54.07879
    9.1694      52.48076     27.11468      27.16095     54.22936
     9.179      52.63199     27.19026      27.24163     54.38052
    9.1886      52.78378     27.26747      27.32188     54.53495
    9.1982      52.93507     27.34438      27.40263     54.68876
    9.2078      53.08693     27.42141       27.4852     54.84281
    9.2174      53.23812     27.49912      27.56888     54.99825
     9.227      53.38964     27.57748      27.65302     55.15496
    9.2366      53.54333     27.65572       27.7366     55.31144
    9.2462      53.69481     27.73355      27.81879      55.4671
    9.2558      53.84603      27.8107      27.90161     55.62139
    9.2654      53.99768     27.88873       27.9845     55.77747
     9.275      54.14894     27.96782      28.06781     55.93564
    9.2846      54.30165     28.04664      28.15146     56.09329
    9.2942      54.45435     28.12538      28.23428     56.25076
    9.3038      54.60734     28.20377       28.3163     56.40753
    9.3134      54.76081     28.28201      28.39987     56.56403
     9.323      54.91414     28.36078      28.48578     56.72157
    9.3326      55.06823      28.4397      28.57096      56.8794
    9.3422      55.22336     28.51863      28.65521     57.03726
    9.3518      55.37797     28.59797      28.73929     57.19593
    9.3614      55.53159     28.67788      28.82274     57.35576
     9.371      55.68594     28.75744       28.9074     57.51488
    9.3806      55.84062     28.83654      28.99271     57.67308
    9.3902       55.9962     28.91584      29.07721     57.83168
    9.3998      56.15157     28.99561      29.16243     57.99122
    9.4094      56.30585     29.07646      29.24909     58.15292
    9.4189      56.46171     29.15738      29.33671     58.31475
    9.4285      56.61896     29.23834      29.42406     58.47669
    9.4381      56.77631       29.319      29.51066     58.63801
    9.4477      56.93419     29.39917      29.59733     58.79834
    9.4573      57.09356     29.47949      29.68422     58.95897
    9.4669      57.25114     29.56044      29.76997     59.12089
    9.4765      57.40764     29.64179      29.85675     59.28359
    9.4861      57.56489     29.72285      29.94448     59.44569
    9.4957      57.72236     29.80353      30.03225     59.60706
    9.5053       57.8805     29.88493      30.12048     59.76986
    9.5149      58.03891      29.9674      30.20804      59.9348
    9.5245      58.19576     30.04983      30.29517     60.09966
    9.5341      58.35214     30.13127      30.38077     60.26254
    9.5437       58.5105     30.21228      30.46656     60.42457
    9.5533       58.6706     30.29409      30.55319     60.58818
    9.5629      58.83159      30.3762      30.63903      60.7524
    9.5725      58.99279     30.45816      30.72509     60.91632
    9.5821      59.15318     30.53998      30.81375     61.07995
    9.5917      59.31337     30.62203      30.90326     61.24406
    9.6013      59.47241     30.70491      30.99112     61.40982
    9.6109      59.63191     30.78781       31.0789     61.57562
    9.6205      59.79412     30.87032      31.16704     61.74064
    9.6301      59.95565     30.95409       31.2547     61.90818
    9.6397       60.1172      31.0378      31.34207     62.07559
    9.6493       60.2793     31.12079      31.42983     62.24157
    9.6589      60.44075     31.20455       31.5184      62.4091
    9.6685      60.60203     31.28796      31.60699     62.57593
    9.6781       60.7638     31.37144      31.69499     62.74288
    9.6877      60.92656     31.45552      31.78442     62.91105
    9.6972       61.0903     31.54042      31.87455     63.08083
    9.7068       61.2536     31.62495      31.96372      63.2499
    9.7164      61.41531     31.70923      32.05349     63.41845
     9.726      61.57722       31.794      32.14484     63.58799
    9.7356      61.74103     31.87821      32.23439     63.75641
    9.7452      61.90578     31.96299       32.3225     63.92597
    9.7548      62.07059     32.04848      32.41175     64.09696
    9.7644      62.23582     32.13368      32.50068     64.26735
     9.774      62.40148     32.21859      32.58907     64.43719
    9.7836      62.56679     32.30381      32.67842     64.60762
    9.7932      62.73188     32.38943      32.76779     64.77886
    9.8028      62.89819     32.47507       32.8577     64.95015
    9.8124      63.06726     32.56095      32.94972      65.1219
     9.822      0.180079   0.09451018    0.09652423    0.1890204
