# x,y,z,sp,vx,vy,vz,m
2.156208719302163956e+00,1.100448133712045795e+01,-7.848116847292981646e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.536455554921132727e+00,-9.651962482598190007e+00,-1.016766791672873538e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.613302503913526920e+00,-1.027248297343354899e+01,-7.848928547564416824e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.614128592050786182e+00,1.027152522742444241e+01,-8.366633665161101518e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.536279062779764892e+00,9.648907092445757172e+00,1.016738086336909852e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.153944244034516453e+00,-1.050901924600800896e+01,-1.802617418005588279e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.154857212992219218e+00,1.050926759391900411e+01,-3.604133886030581380e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.611002152464931836e+00,1.076690610778852886e+01,-1.801504938997137595e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.611572714491811276e+00,-1.076693265257205567e+01,-3.601555183954055384e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.490388710063470235e-01,1.276389753555670836e+01,-5.405485853942585628e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.602852232489309525e+00,8.510404476471498114e+00,-5.406301471072055165e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.676500175824268801e+00,-9.130693274405579984e+00,-1.159690170972424328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.676778304269667119e+00,9.131891661160851825e+00,-4.245880604807933167e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.132368111564578506e+00,1.214489446677117535e+01,-1.160728202783601448e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.155881429956982398e+00,-1.100233150405442295e+01,-2.960733943059604911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081053457449151267e+00,1.162428929580372028e+01,-4.763586207595637667e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.133149396892966898e+00,-1.214360120023148326e+01,-4.244918372897983794e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.080207997924460317e+00,-1.162455490712293837e+01,-6.046724018158367464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.156528446269503796e+00,1.100181148252954877e+01,-2.442920709534177170e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.537939540761366963e+00,-9.652010208743906361e+00,-4.763034125940483143e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
