# x,y,z,sp,vx,vy,vz,m
1.162916114309862525e+00,1.050060119805259795e+01,-9.015392652629506287e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.624010233258214253e+00,1.076667039967698969e+01,-7.200113571422285474e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.620241604577008943e+00,-1.076462430491559985e+01,-9.000811970257442951e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.555164285174218120e-01,-1.277881203217941497e+01,-1.081627555062767954e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.607943571004061045e+00,8.536149098260269241e+00,-1.083233081996514180e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.689555065225717190e+00,-9.108038631818473618e+00,-6.582655550059416605e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.680574170350509711e+00,9.129076038616286581e+00,-9.645772923377196051e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.135302732478360888e+00,1.215159389177986604e+01,-6.571402547867982058e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.152341161306670081e+00,-1.098247158381391131e+01,-8.386484554186376172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.068941188465669434e+00,1.162179200553312697e+01,-1.017180301581616142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.141273337280090061e+00,-1.213575875646086111e+01,-9.668690559147988139e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.086544159466762638e+00,-1.164311467663638844e+01,1.019183182028878853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.149695330390911430e+00,1.100941457011810876e+01,-7.838968707732085761e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.524952420411662679e+00,-9.653417377566265500e+00,-1.017948308259888002e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.623400158327173770e+00,-1.028464154639470785e+01,-7.855273064628462087e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.608006395447851844e+00,1.028288460005065197e+01,-8.354432903790497633e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.538727177862321049e+00,9.620479060898956547e+00,1.017094876224552635e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.136638530296864236e+00,-1.049615201543254628e+01,-1.797126920349534807e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.159078389572329559e+00,1.051690072842047918e+01,-3.607531388823384866e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.626583603263306976e+00,1.074961332154165916e+01,-1.816619999219918791e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.604032130238576048e+00,-1.076428974905479485e+01,-3.593332808978952908e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.451999833051668132e-01,1.279817682994934636e+01,-5.415354380599815443e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.616270141368016944e+00,8.499400120781722023e+00,-5.410483635704528282e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.657144400937079931e+00,-9.140319579280319573e+00,-1.172134290397412126e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.689036375076842011e+00,9.120194066580113557e+00,-4.226001817370537594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.119622417214714893e+00,1.216099640847143171e+01,-1.138092521913386834e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.176143843153728330e+00,-1.100408746403206983e+01,-2.936651489280507565e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.082101667214771634e+00,1.160326526641234324e+01,-4.790823421282571992e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.142927237732158652e+00,-1.213285016303627728e+01,-4.265399630394403729e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.085352547611468266e+00,-1.164292843349733708e+01,-6.038762209219870059e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.178355572685628960e+00,1.101083317973945697e+01,-2.473593027856845872e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.554602921105003865e+00,-9.652083306276347585e+00,-4.778644538111457507e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.608926449636090439e+00,-1.024967916450045635e+01,-2.410333008557087542e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.615544226040557696e+00,1.027152760398540998e+01,-2.956072899653961361e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
